# ----------------------------------------
# GA4 - TGG App + Web RollUp
# Traffic acquisition: Session primary channel group (Default Channel Group)-Tab 3
# 20260130-20260429
# ----------------------------------------

,Session primary channel group (Default Channel Group),Cross-network,Cross-network,Cross-network,Cross-network,Organic Search,Organic Search,Organic Search,Organic Search,Direct,Direct,Direct,Direct,Organic Social,Organic Social,Organic Social,Organic Social,Paid Search,Paid Search,Paid Search,Paid Search,Totals,Totals,Totals,Totals
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEejlGs1zajhFTwO5QDNxyMDRaps66MlW-_hUUd4ZthuU51YYK0lpRKQi1whTs_aem_N5D5g4o49aroRxxzFLl7QA,20260313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEejnEgexPh8luGYnLGi6jJgD55EW5HsIF6ZiKSXXKrR1RHL4WoEQeU4s0RARY_aem_vI4RXpzh6HxpNqAO9jboYA,20260315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEejw9NRKava3dAMI842UDEa9mPKsjfvEd-JwwMZJ_rt7ZBxMOZ-Ft9RTprUbU_aem_yBoXabvK5glw514IDfgj5Q,20260303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEekGethdnc7R6Xz9YnyZyb4A3lrmz-SKlizoPNjRe99yA4K5_u122EO8bPO1c_aem_t475zYq2biQ_21JSlEB8lg,20260204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEekh3UwMmaYI5RbgVUkdHM5u9ZAdgOfJuyRHspc7i5-st-Bk079xl0zivyP-I_aem_ymw0qjf2UHJjtk8T4HoKmg,20260306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeknk9Xvj4clXOIF_kwJ9qpbrjhf8gmuIsFAPqXV8hrSpuZBmRE_C0L_6hs_U_aem_r1qtb47uxvR9vFe6EiUxBQ,20260315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEekteR1iElJhhsN4ddefle19rtYUc3l7le0AT3qrSZgygOiOIXGzBtC30utLQ_aem_Fa2NpG0_cKsP2CLg_cFSfg,20260313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEela4fBkK8wszKbEoLFJHXL20L_wsctwjNone8VXd0cGIJxu9gQy9K32DxZqk_aem_lZWsR3-N5hIcHKDHaf2FZg,20260313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeldloMUhs_j90FO5i2Z2muyOtIyCfypRVtttEnCcb7mCFCmoY83Om4Kvss7s_aem_Dgunm3G3S7yZz1TaQlG0vA,20260315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeli_zl0GCJH3Izu01XbRwVdVOBPcnghkVCJyZPx0R4rtSMruEeepvNGzOG7s_aem_Sl79q0uQqqQh0tSrX2jE2A,20260313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEemRQZ4D9ysMqLXHwO1G5xt_urT_0oyHK_wVACTb___ZNx_24Pzovz7doSmBY_aem_Fqjp53JxA-RonDkzucnWhg,20260307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEemdldabhyYE0ESNnjZLT4Fr1HVYac6_AwkJwAAbI-PqWLY-EyUzoLrwHsp0w_aem_34qNM_BBwjWfGaqC90aT-g,20260315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEemwsRs8BBGdvX8MdUqUfH4RShut9yfqXJsVflQZu3crtDxrdGnHlxV7jw8pc_aem_e3LVz54NWae5v8RrNswGMQ,20260209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEemz8b-SwRKvAMrYehuIXvPCyCJYNLLb6INrx7Y9fZgsHxZDm0HH_KhnxclCg_aem_DnZCxlkI3Uu3t7mEGg_32g,20260131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEenWdYLY6c8xY1QB2PnCRRH7f6-dvdW_dh9m4jxdtw8wHxMjc552oMxUys5FA_aem_hLpbpOnwgfH5dW1M4-dULw,20260212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEen_G9t8g2X1oPz9Q0ZCEeyiCcVZdqapYSFSA5KaaEix9Ff1SvFw1bhs6LTAk_aem_Pr4BQW7vsWOHNlda2eMpfQ,20260313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeoNqLQ1KQa4fK4-SZEDaeGr4HbgZVWq2aZqPH_OAV79zpjWuT2IseLZ2b6xw_aem_OMl1mx3DpDBq-tE7mielCw,20260315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeoQQ8thNOcIglSGWCSbpnqkIN03r2a_z5opyBJna1HWzpXHuZinji4e1GCa4_aem_KI6a5G_EnC0q3eqntDD_Gw,20260306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeoTejNsXgGoSuyMol1xqckG1VCbUCV_lURDH61h6brbYyYKnmYZ9CMEj76UI_aem_MgeW1GfFlyrS88pBH_M_5w,20260303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeoc8GHPd8P-lOcxvI5zuYf0ev5BwQQdSkJZy9smltnZOtY-E-JoNpLX_f0a8_aem_NhXAsb6IymEHKp2KpVKYGg,20260309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeoxVDjDsZYcjfdymWjkzYNu-BuYBdF_CUgKwcFoh1dLS1blegxgL1kWayLxw_aem_rmRnXTKEl5d8bDoO4SLJoA,20260217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeoysGOZlkw3n9EBtq6FHmvMgz27tM6QfdNZG--uOhK5vGlthLdG415vHGPt4_aem_c5e09yAeq_DbCahOBF-k-Q,20260309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEep0KoeKeWm2zl5dGDGb_418nRHLImH9TdTEg8YkTT4CM1DA37CR8r8qWQK7A_aem_mtszSxwuKhB82DzZ0559ZQ,20260319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEepW9hCJ988zrvZ8UY7yLDI8_UU28aSHVgbv_yWJ3-KQJY9pNPmdwkKdpdSAs_aem_70H5bhfiIagQmX6DwEGVJw,20260313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEepZCF_UNuTZ5LCO5ugEhSAkblK1oev-wX2siGkKa0G_v4foMLdsklPfZ3ge8_aem_TSUKvMSPF4Ns8INvVpGzGg,20260131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeprEEMRglbD_nWFvXwSzCMjc0TQdqFDj9DfGYIvdiTx9xsUqnsjJQhY1pwWo_aem_dvKbYjw_BU9Mk6Kn4aPhZQ,20260130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEepv82is2vttLRg-B9bZ4J9KqMfiJIqPMz2xrem0BlBzM0qNRzwXX9c-hU-ig_aem_WjDYTFDYlELfMId7vZhgiQ,20260303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeqKi6it9DDL7chYQ_NaS_3W4CCdPILJdtJYZJhLY1sHDSMURtQ-ijedjVZT4_aem_1Yzng0d2JhnI0qsqiseWug,20260207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeqLMVkz93vv-AlDMesdobybFe9BBpiK-EJEqRUjzv0PeR7Kun9jDKszbYJxg_aem_O3wP1mgeU4OfZSfDZQHFtA,20260319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeqdbFXQM4put0tCdKelWOTBm2djOTTDxEQFKs8OCZMEkmTE2syRcmyHYUYXg_aem_q5lk_p1-QyK1b0EyAWqYvw,20260308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeqz7khGH2Ow1aFjGZ6rx_vHF-RqXND9tu-xQrf1B2-y_PiIoOA5LDLAU49e8_aem_cIBv1TJAHMJITe_4Lr6IcA,20260223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEerO2lP-aHcW0fot6KvxmoGIm_euxotfCgWF8-Ecb7RggYdFEmrSeP4zG2tvU_aem_MZEP1qCoBqp20Hyjaw5Mkg,20260309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEesLdTLho4ytpDVCWJd1C0PMVqQ_sx2363PVP6B2OBSiXM-uTBxz4C3Cwcykk_aem_VJ7a7-PTBvPwLKlbhv31JQ,20260224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEesYopF0i5AQFDlABAg0fcmG7-tu5oz9kf-_cWHhmS1IdYRBBmZScQEvwWZ_M_aem_q9FEyakZX7JoNsJELAzPZA,20260318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEesdnemvpaY1uDZqQzOPad8Hze0I4qfo7w_dZVT2haSrSVj4lH9cVbboCeOTo_aem_Hsv5oEPCeXG1gbrszhk22A,20260309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEesp6sWrXUmhSu9ziLXKc3tLE0WYbM6FwUnzZM67J3UQ1x9tZfqE2OpWcn94k_aem_M-0rBezvz7ZORCj8m3q8aw,20260316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEethsOT_Bh-fkNX1Flmj2d7eSiGi7Y1b3tx1QVhYWoBPjHLplm4Whh_sCwAb4_aem_4QN_lP3O1uESQo2jM9KbjA,20260304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEety7bEWpaPOSp6fNorKdHy7N4QzmqGnR7K4zovPcqon8_TXTC_iUL4BwA1KU_aem_vSSROlpwmsoIhCLMVv8miQ,20260131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeu-l_TSMsgeo9o6bxj2UTwYRym05g6tVZVWEwqsGnDLXSDQOiHwyztlvVvhU_aem_-bcTrSS2ReYpveMdiyfnRg,20260316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeuX2z793VX5ZfxuJtRtnUeoDT7cVTIJwPSi0csPzTk-aki1F1mZAp0O_lgSI_aem_R8xfGKteNakp45JAjxgTVw,20260312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeugSbstFE3t0tW6G_jR_VdbSFCTcebus4BASB9XFiRIByphfCWGGrsbhZ-Y4_aem_JfEsGMAf_OD_tforfVmbUg,20260209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEevJ9Vz3EoAnA_GZX61rJt-yyACvOIf48XS9sS2l8oeuAqxeSvGortO3D-mUw_aem_5r1S8t0Wv6DGwE7_pA0FjQ,20260313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEevny7Avc77VBHCtFo6YmutIyx8Ia-17kpmhhWgfYZ3qF5pMvTqNtoDvzCfHI_aem_27nOr_ELMRcfHzgSoD6IzQ,20260222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEevyliRjMbdhm1HELKZz5qmEY5yJbVhsc2uLV05LG55DxsSI9j7RLkCHCgeEo_aem_ViGQnhO0gShU0hqMuiTmig,20260130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEevyu2yPf2XM2o7yptgjTVyoyxt2sIHF5nPO-RvzY5Jx11ytAEqKaNmVBVS3k_aem_6nLNfWofZ3S9c2_ID-PsuA,20260308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEewr--q4TcxYLzpPrt4tz41evQWjlcSSkUtAEzTaFK0pu-50-Y3Bip8p0Rjfw_aem_OgHmvb4rvEHjjrALAetwVA,20260305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEex9d_kOTBK3_ekA_laZEpZs28cYSVMT4jMeKxhqzUdNw48o06vnxR-sfH5MY_aem_LjK_2sOzaBM09AD5PihDiA,20260306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEexLtswE3ueso2L_DfcSKcoVdvTKNAox8U3QvoZAh_OD8rOxPgiGbbK_mOKHI_aem_E_wyr7SeutMvTofDzxMFBw,20260306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEexRiaxyCbV5Tw_hrSOoJQxrQ-jsAIrUzdUVYRyqztXg9OPMYYSrwFhedXSCg_aem_bS0pWZPiwI9-flhJx-4IPg,20260303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeyTLKlgE-VE1sXvZpgmmrKulWMG7eS7jlouisuJv18s_p5rHqKNRrw8mvuv4_aem_wFbWf7jVFP24T7-iWzElGw,20260214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEey_hLLUu1p4DlifOW3raLDXPbg3WSZ6O1NngEcngMop1dIT7YbjLBumDWg8A_aem_V6TRelhiOdZm3-4eCUxc_A,20260310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeyjoGsL4T_f1UjZ7U8qaUnpVObDooDY5PVOJAkbaMVZMXDOeTS6DyzvBRglc_aem_ia9ISoGprjdXsnmEWJvEmA,20260319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEezIPDbMLVXzmi4eonWDQqfzHxITQ_4rhx6yaZXYLmvAgxL9Ox44SPjPx65iA_aem_gR1l9JpIKlokIlkH3BQ-_g,20260225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR44xoCVyCGjKjFfD7PqY4gTt5WI6bz24jE_uSC1Ko9WJaBxKuFETAqTqvAJIA_aem_WvxoC03Gj10NWgNdWelbVQ,20260212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR46h1Fv9WpuM3EH7zubljaSRbrG9thSwbjZGwMkJTqJPrtvhcG0A66mXW1UgA_aem_tIDgTS5SfmBmrFc3wbMnJg,20260303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR48CCUlEbBfEnShk2ymPuHiPfRzfrcwTTLdfeyY63DiEVk9U4VsZegVLvrDyQ_aem_cQno2hzRSWis00Uow7tANw&campaign_id=120225462512510685&ad_id=120230245732990685,20260204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4EjmBYu7wLDAxxlP6uwKkVz_rw9iuqxoO0sLPUWZSdyBDAoxJN4gy-ltl67w_aem_yzbxtOZmakZzxMQdiPYgCw,20260204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01?fbclid=IwZXh0bgNhZW0BMABhZGlkAaskxZbtcN1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4Fz9aWFNVCMzzmV_Y9aOtQumiJp0oHm54IfQdYjEbild7R9nzi0SWy71c4JQ_aem_JiorfQRa-25oK6QGuVIF2g,20260316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
